Rec,Sent,User_ID,Rec_Lang,Sent_Lang
" [EMO, 42][EMO, 42][EMO, 42][EMO, 42] ,  you know I really like you so wtf [EMO, 31] you know how I feel about you and that pissed me off . [EMO, 19] , IDC about her playing around I take you serious","Yes but I take u serious too [EMO, 17][EMO, 17][EMO, 17]she's just playing ",U15,english,english
" okay but I really like you and your my Baby I take you serious your my boyfriend idc. If she's playing I don't like how she's playing [EMO, 19][EMO, 42][EMO, 42] Tf ","Ok ima tell her [EMO, 17]",U15,english,bilingual
" [EMO, 42][EMO, 42][EMO, 42]","Wyd baby [EMO, 88]",U15,bilingual,english
mad at yu,"[EMO, 17][EMO, 17][EMO, 17]I knew it [EMO, 17][EMO, 17][EMO, 17]",U15,bilingual,english
" this time I have a reason [EMO, 19]",What reason baby?,U15,english,english
" oh cause now Ima "" tiguera "" [EMO, 42][EMO, 42][EMO, 19] wow . , go stick w your other girl,   I'm not in the mood ,, bye","I deleted the pic and they are 2 locas friend[EMO, 17][EMO, 17]",U15,english,english
" and you could thank your "" friends "",  idc [EMO, 42]","Yo borre la foto Porque Ellas estaban Jugando y no quiero mas problemas contigo [EMO, 17][EMO, 17]",U15,english,spanish
you could thank them,"No[EMO, 17][EMO, 17][EMO, 17]u are more important [EMO, 17]",U15,english,bilingual
" yeah sure [EMO, 42],  porque yo soy una "" tiguera "" ","Ella dijo asi dike like u are who got me [EMO, 109][EMO, 15][EMO, 15]",U15,spanish,bilingual
yeah okay porque yo soy estupida,"Ella no Lo dijo de mala manera [EMO, 17][EMO, 17]",U15,spanish,spanish
" Aja [EMO, 42] tu la defiende mucho ","Baby Es que no kiero que termines conmigo [EMO, 17][EMO, 17]por Ellas dos[EMO, 17][EMO, 17]",U15,spanish,spanish
oh well QUIEN la Mandan a Estar de estupida,"No fui yo baby[EMO, 17]",U15,spanish,bilingual
tu Nunca hace nada,"Lo importante Es que te amo[EMO, 150][EMO, 150][EMO, 150][EMO, 71][EMO, 71][EMO, 120][EMO, 120]",U15,spanish,spanish
" [EMO, 42][EMO, 42][EMO, 42][EMO, 42], babeeeee",Baby Wydbaby,U15,spanish,english
" nada con [NAME, 4] giving her la leche y tu more, Call me baby, no ? Okay so ima take a nap","I'm on my way to my job baby walking [EMO, 15][EMO, 109][EMO, 15]",U15,english,english
"Smh,  baby [EMO, 121], text me cuando tu pueda","Hi baby[EMO, 15][EMO, 71]",U15,spanish,bilingual
"que hace baby, Lmao oh okay baby , ",[IMAGE],U15,bilingual,other
Make sure you call me when you leave your work,"Ok baby [EMO, 15][EMO, 150]",U15,english,english
"Babyyyy don't leave me on read,  [EMO, 8][EMO, 8][EMO, 8]"," Okay mi vida [EMO, 8][EMO, 8]Wydbaby",U15,english,bilingual
" con [NAME, 4] aquÂ’ [EMO, 121], y tu baby","Dejame verlas a  las 2, [EMO, 15][EMO, 15][EMO, 106]Â",U15,bilingual,spanish
"[IMAGE]I look ugly here I don't have makeup [EMO, 3]n my hair is bad , [IMAGE]","Hermosa esas Dos niÂ–as baby [EMO, 150][EMO, 120][EMO, 71][EMO, 2][EMO, 83][EMO, 106]Â[EMO, 150]",U15,english,bilingual
we look bad,"No, Cute[EMO, 2][EMO, 71][EMO, 120][EMO, 150]",U15,english,bilingual
thank you baby,"[IMAGE], R[EMO, 120]G, Forever [EMO, 150][EMO, 71][EMO, 83][EMO, 109]",U15,english,bilingual
" R [EMO, 77]Â G [EMO, 128], I love you,  [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 77][EMO, 128]Â","[IMAGE],  [EMO, 3][EMO, 83]",U15,bilingual,bilingual
" the picture [EMO, 2][EMO, 7]Â,  my baby [EMO, 123]","That tattoo is fake baby [EMO, 3][EMO, 150]",U15,english,english
" I kno babe [EMO, 8],  MINE [EMO, 77][EMO, 128]Â[EMO, 123], [IMAGE][IMAGE][IMAGE][IMAGE][IMAGE],  [NAME, 4] [EMO, 128]","Ella Es hermosa baby[EMO, 2][EMO, 71][EMO, 150][EMO, 120][EMO, 83][EMO, 15][EMO, 15][EMO, 150][EMO, 120][EMO, 83]",U15,bilingual,bilingual
" thank you babe [EMO, 39][EMO, 8][EMO, 159]","Ur welcome. Baby[EMO, 150][EMO, 120][EMO, 8]",U15,english,english
"I miss you babe I hope you get out soon, babeeeee","Baby, [EMO, 15][EMO, 15][EMO, 15][EMO, 15], [EMO, 88][EMO, 88][EMO, 88], [EMO, 25][EMO, 25][EMO, 25][EMO, 25]",U15,english,bilingual
"  sorry baby my phone was dead and I wasn't home ,  but dime mi amor ? ","On my way! Home baby[EMO, 8][EMO, 150][EMO, 120]",U15,english,english
how was your work ?,"Good Amor [EMO, 8]",U15,english,bilingual
" that's good baby [EMO, 116]Â[EMO, 77]Â","Yes baby[EMO, 8][EMO, 120][EMO, 150]",U15,english,bilingual
" [EMO, 8][EMO, 8][EMO, 120]","[EMO, 120][EMO, 120][EMO, 8][EMO, 8][EMO, 8][EMO, 83]",U15,bilingual,bilingual
" [EMO, 116]Â[EMO, 116]Â[EMO, 116]Â",Wyd baby,U15,bilingual,english
nothing jus here why,"Asking baby[EMO, 15][EMO, 15]",U15,english,english
" oh okay [EMO, 39], [IMAGE]","Adorable baby[EMO, 71][EMO, 2][EMO, 150][EMO, 71][EMO, 83]",U15,bilingual,bilingual
" [NAME, 4] [EMO, 120][EMO, 159]","Yes she's the best[EMO, 71][EMO, 2][EMO, 150]sister in law[EMO, 39][EMO, 39][EMO, 39]",U15,bilingual,english
" [EMO, 8][EMO, 8][EMO, 8][EMO, 123]","sent me one of u baby[EMO, 39][EMO, 2][EMO, 83][EMO, 71]cuz you are mine [EMO, 39][EMO, 8]",U15,bilingual,bilingual
hold on,"Ok[EMO, 88]",U15,english,bilingual
" don't look right today [EMO, 3]","sent the pic [EMO, 2][EMO, 2], [EMO, 17][EMO, 17]",U15,english,bilingual
I deleted it,"Tirate otra baby[EMO, 29]",U15,english,bilingual
"I look bad, BABYYYYY"," No u don't look bad [EMO, 17][EMO, 17]u are cute ",U15,english,bilingual
I'm ugly,"Ok[EMO, 17]",U15,english,bilingual
Babe. . You calling me later?,When,U15,english,other
later,What time,U15,other,english
"[NUMBER, 11]",Yes,U15,english,other
"Okay [EMO, 8]",Wyd baby,U15,bilingual,english
"nada Abu, Wbu *"," Ima take a shower [EMO, 71][EMO, 83][EMO, 120][EMO, 150]",U15,bilingual,english
"call me when you finish,  hurry up [EMO, 116]Â, Ima knock out ten, Then *, you got, FAKEEEE, never called,  why you didn't answer my call [EMO, 19], wow don't talk to you, never called, don't talk to me I won't respond, bye since you don't wanna talk to me,  hey baby [EMO, 123][EMO, 77]Â","good morning wife [EMO, 2][EMO, 71][EMO, 120][EMO, 150]",U15,english,english
" good morning my love [EMO, 121][EMO, 8]","Hoy me levante contigo en la cabeza baby[EMO, 8][EMO, 120][EMO, 150][EMO, 71]",U15,english,spanish
" OMG awe you did babe ? [EMO, 123][EMO, 39] ","Yes wife[EMO, 109][EMO, 120][EMO, 120][EMO, 150][EMO, 2]",U15,bilingual,bilingual
" awe so cute baby [EMO, 120]"," Thanks baby Como amaneciste [EMO, 109][EMO, 39][EMO, 109][EMO, 39]",U15,english,bilingual
" good I missed you [EMO, 8]","Awew SAME wife [EMO, 29][EMO, 120][EMO, 150]",U15,english,bilingual
" [EMO, 17][EMO, 17][EMO, 17] so cute","How's baby [NAME, 4] [EMO, 8][EMO, 120]",U15,bilingual,english
she's good here playing,"Can I see her [EMO, 15][EMO, 15][EMO, 15]",U15,english,bilingual
in a few she's taking a shower," Ok baby[EMO, 8][EMO, 150][EMO, 150][EMO, 120]",U15,english,english
" yeah [EMO, 2]","[EMO, 8][EMO, 120][EMO, 150]",U15,bilingual,bilingual
" [EMO, 109][EMO, 121] que tu hace, babe","Wife[EMO, 48]",U15,spanish,bilingual
" yessss [EMO, 121]","Guess what [EMO, 2][EMO, 71]",U15,spanish,english
" what ? [EMO, 88]","Ima take a shower[EMO, 39][EMO, 109]",U15,english,english
" okay [EMO, 120]",Can u listen the music now baby ?,U15,bilingual,english
yeah I'll put it,"[NAME, 6] 06 me enamoraste  [EMO, 120][EMO, 150][EMO, 71]watch the Video too",U15,bilingual,bilingual
"okay I got chi, Chu","Ok baby [EMO, 120][EMO, 71]brb Amor lindo ",U15,bilingual,bilingual
" awe it's cute baby [EMO, 8] thank you I love you "," Wyd baby [EMO, 2][EMO, 8]",U15,english,english
" chilling w [NAME, 4] why, Wbuuuu *","Walking baby[EMO, 8][EMO, 71]",U15,bilingual,english
Adonde ?,"Dads house [EMO, 109][EMO, 8]",U15,spanish,english
"oh okay bevy, Baby *","Let me see the pic baby [EMO, 25]",U15,english,english
[IMAGE],"Our daughter [EMO, 2][EMO, 120][EMO, 150][EMO, 8][EMO, 71][EMO, 109]",U15,other,english
" that's our baby [EMO, 77]Â[EMO, 116][EMO, 8]","She look like me [EMO, 109][EMO, 3][EMO, 83]",U15,english,english
all you babe," Yes baby [EMO, 8][EMO, 120][EMO, 150][EMO, 71]",U15,bilingual,bilingual
" [EMO, 121][EMO, 77]Â","sent me one of u now cuz yesterday u didn't sent nothing [EMO, 29]",U15,bilingual,english
Ima tell my mom to take one ahorita,"Ok baby [EMO, 8][EMO, 8]",U15,bilingual,english
sorry baby I was busy," Okay baby I'm working now [EMO, 29][EMO, 29][EMO, 29]",U15,english,english
" awe babe [EMO, 19],  babe put taken in your bio on Instagram I'm tired of all these bitches in your comments [EMO, 42], and I'm serious too, I wanna see it",Hey baby,U15,english,english
"do what I told him, You *","U gonna do it too right ?[EMO, 2]",U15,english,english
" do it [EMO, 2], I don't get comments like you do [EMO, 19]","I'm with you no with nadie mas [EMO, 83][EMO, 120][EMO, 150][EMO, 17]",U15,english,bilingual
"So what I need you to let them know your taken for, I ain't listening to them right now I'm mad jus do what I said and they better know you taken","Do it and. Lo agoÂtambien [EMO, 17][EMO, 17]",U15,english,spanish
no FOH you needa start telling them you taken,"Pero baby Eso Es just comment [EMO, 105][EMO, 105]they don't sent me DM ",U15,english,english
IDCCCCCCC,"Baby u do it i do it, No solo yo, Tenemos el
Mismo derecho ",U15,other,spanish
"bye,  [EMO, 97]","[EMO, 29][EMO, 29][EMO, 29]eres mala ",U15,bilingual,bilingual
"smh, Yeah leave me on read, Smh keep on [EMO, 97], Now I'm not gonna speak to you cause you got, Gmtttt *, Yeah go talk to your hoes, exactly my point keep talking to who ever it is you talking too, love how my boyfriend ignores me Ima do the same"," hOla[EMO, 117]",U15,english,bilingual
oh now you wanna hmu ?," Me dormi Ayer Porque me hablaste mal [EMO, 29]",U15,english,spanish
Aja dique,"Es la Verdad y lo sabes, And wyd",U15,spanish,spanish
" what ever , n don't worry bout it ","Thank you [EMO, 29][EMO, 29]and te hablo ahora estoy en el train , A buscar mi sister, A donde mami",U15,english,spanish
" oh okay . [EMO, 109][EMO, 2], text me when you can,  babyyyyyy [EMO, 19][EMO, 88]","Vida [EMO, 8][EMO, 150], [IMAGE]",U15,english,bilingual
lol awe and I jus got my phone charged,"Okay baby[EMO, 29][EMO, 29]",U15,english,english
wya ?,"Still en el [PLACE, 5] ",U15,bilingual,bilingual
you didn't work today,No,U15,english,other
" [EMO, 2]","La clinica esta serrada hoy, Baby",U15,bilingual,bilingual
" oh yeah okay , ","Is closed [EMO, 29][EMO, 29]",U15,english,english
"K, I miss you bang, Babe *","I miss you too wife[EMO, 29]",U15,english,english
" [EMO, 2][EMO, 2][EMO, 2][EMO, 2][EMO, 2], why you not responding ?","Sorry baby Estaba comiendo [EMO, 8][EMO, 8], Ya VoyÂpara [PLACE, 8] ",U15,english,spanish
"you not talking to me anymore ?, Tabien, okay","Es que tu no me
Escribiste en todo el dÂ’a [EMO, 29]",U15,english,spanish
I was busy TF,"Okay but no sabia nada yo[EMO, 29][EMO, 29]",U15,english,bilingual
yeah okay I honestly feel like you don't like me anymore .,"I like u baby but u fight alot[EMO, 29][EMO, 29]without reason [EMO, 29][EMO, 29]",U15,english,english
no you don't like me,"Yea baby I like you [EMO, 17][EMO, 17]te Lo juro por mi madre [EMO, 120][EMO, 120][EMO, 150][EMO, 150]",U15,english,english
" [EMO, 121][EMO, 121][EMO, 121][EMO, 121][EMO, 121][EMO, 121], wasn't for you, [EMO, 2]","For who [EMO, 39][EMO, 39][EMO, 39]",U15,english,bilingual
You really don't like me ? Tato,"Tell me [EMO, 19][EMO, 19][EMO, 39][EMO, 39], I like you and love you, tell meÂpara Quien eran esos corazones [EMO, 39][EMO, 39][EMO, 39][EMO, 39][EMO, 39]",U15,english,spanish
No u don't,"I do and answer my Question ?[EMO, 19][EMO, 19][EMO, 19]",U15,bilingual,english
No you don't . And they were for my fucking aunt,"Don't talk to me
Like that ",U15,english,english
"You don't like or love me so I'm going to slee, Sleep","Yo Si te quiero [EMO, 29]es que cuando me
Peleas
Odio eso [EMO, 120][EMO, 17][EMO, 105]",U15,english,spanish
that's not true," EsO Lo juro por mi Madre and I was talking with her about you today [EMO, 17][EMO, 17][EMO, 17]",U15,english,english
"[EMO, 88][EMO, 88][EMO, 88] what you said ","About u are my girl[EMO, 120][EMO, 29]",U15,english,english
what she said," She cute [EMO, 120][EMO, 120]andÂTe ves bien and espera conocerte p[NAME, 3]to ",U15,english,spanish
" awe she adorable [EMO, 8]","Come tomorrow [EMO, 120][EMO, 83][EMO, 150][EMO, 120]",U15,bilingual,english
"I have a sweet sixteen, you forgot.?",Oh yea aw me olvidaba,U15,english,bilingual
"yeah, No respond ? Ok"," I was doing something mi Amor [EMO, 25]",U15,bilingual,english
" [EMO, 25], [IMAGE]","Don't text him baby[EMO, 105][EMO, 19]",U15,bilingual,bilingual
I didn't all I said was thank u,Ok mi Vida and wud,U15,english,bilingual
"Nothing wbu, BABY HURRY I MISS U",Hey baby,U15,english,english
Hi babe,"Wyd Amor [EMO, 8][EMO, 8]",U15,bilingual,bilingual
Nothing wbu,"Aki bored Amor, Me
Duele
La cabeza ",U15,english,spanish
Thanks for calling back,"Mucho baby[EMO, 29][EMO, 29]",U15,english,bilingual
"Feel better [EMO, 109][EMO, 123], Awe what happen","No se porke es baby [EMO, 29]",U15,english,english
"Smh I wanted to talk to u [EMO, 2]","Y yo baby [EMO, 29][EMO, 29]ven a cuidarme[EMO, 17][EMO, 17]",U15,english,spanish
"You never call me anymore [EMO, 2] ","Es que me duele baby[EMO, 17][EMO, 17][EMO, 105]",U15,english,bilingual
"So [EMO, 25], I'm supposed to be your princess, [EMO, 25][EMO, 25][EMO, 25][EMO, 25]","[EMO, 17][EMO, 17]",U15,english,bilingual
I wanna talk to you wtf," Baby[EMO, 15][EMO, 150][EMO, 120][EMO, 120]",U15,english,bilingual
"Hi baby [EMO, 8]","Wyd linda [EMO, 15][EMO, 8][EMO, 120][EMO, 83]",U15,bilingual,bilingual
Nothing baby I miss you,"I miss you too mi wife [EMO, 15]",U15,english,english
I love you babe,"I love u too baby[EMO, 8][EMO, 150][EMO, 120][EMO, 109]",U15,bilingual,english
Love u more,"But no more then me
[EMO, 2][EMO, 2][EMO, 83][EMO, 150]",U15,bilingual,english
Yesss,"No never [EMO, 15][EMO, 105][EMO, 150]",U15,other,bilingual
Wyddddd babe,"Nada mi vida pensando en el dÂ’a queÂTe valla a ber[EMO, 2][EMO, 120][EMO, 8][EMO, 150]",U15,bilingual,spanish
"Why you took long to respond, LIESSSSS","No baby[EMO, 17][EMO, 17]",U15,english,bilingual
Lies,"[EMO, 17][EMO, 17][EMO, 17][EMO, 17]",U15,other,bilingual
"I guess u don't like me, Yeah ok","No vas a
Responder ",U15,english,bilingual
"You don't like me, You say that all the time tf","[EMO, 17][EMO, 17][EMO, 17]",U15,english,bilingual
Your head still hurts ?,"Sii[EMO, 17][EMO, 17][EMO, 17][EMO, 120][EMO, 120][EMO, 120]",U15,english,bilingual
"Smh, You probably lying you jus don't wanna be otp","No baby no Es Eso [EMO, 17][EMO, 17]",U15,english,bilingual
Lies,"[EMO, 15][EMO, 15]no ",U15,other,bilingual
"Yea ÂƒÃ±, [EMO, 3], Stop lying tf, Do me a favor ? [EMO, 88]","I'm not lying [EMO, 19][EMO, 19]",U15,bilingual,english
Do me  favor,"Tell me [EMO, 29][EMO, 29]",U15,bilingual,bilingual
"[IMAGE]Add this on your ig and say "" good night from my wife [EMO, 39][EMO, 42]ÂƒÃ±""",Good night for u ?,U15,english,english
If you want,QueÂTu kieres in good night pero que Diga wife ?,U15,english,bilingual
yes,"Ok[EMO, 15]",U15,other,bilingual
"[EMO, 77]Â[EMO, 116]Â","Done and noÂTe comente tu igÂpara k ningun niggah [EMO, 105][EMO, 120][EMO, 83][EMO, 39]",U15,bilingual,spanish
"OMG baby relax I only want you [EMO, 123]","Are u sure [EMO, 15][EMO, 120][EMO, 150], [EMO, 19][EMO, 19][EMO, 19][EMO, 19]?",U15,english,bilingual
"yesssss, I was be otp wtf","With who[EMO, 17][EMO, 17]",U15,bilingual,english
Not you since you don't wanna be otp,"Es que estoy malito baby [EMO, 17]",U15,english,bilingual
Wha ever,"Cualkiera se mata[EMO, 17]",U15,english,spanish
Wtf,"[EMO, 15][EMO, 15][EMO, 120][EMO, 150][EMO, 15][EMO, 15]",U15,other,bilingual
"[EMO, 19]","[EMO, 25][EMO, 25][EMO, 25]",U15,bilingual,bilingual
"[EMO, 2]"," [EMO, 29][EMO, 29][EMO, 29][EMO, 29]",U15,bilingual,bilingual
"What's taking so long to respond [EMO, 2]","You taking more long [EMO, 29][EMO, 29][EMO, 29]",U15,english,english
Lies,"No[EMO, 25][EMO, 25]",U15,other,bilingual
Go comment back under the pic you added of me before I violate your friends,No Le agas caso babh,U15,english,bilingual
No foh,"ÂTe diJe k que son lokas[EMO, 25]",U15,bilingual,spanish
IDCCCCCC," Kill
Me [EMO, 17]",U15,other,bilingual
"Why, Wtf, Is w[NAME, 3]g w you ","Nada babh [EMO, 29], Baby",U15,english,bilingual
"Why you aint answer [EMO, 2]","Nothing I said [EMO, 37][EMO, 37][EMO, 109]",U15,english,english
what you been doing,"Falling asleep[EMO, 120][EMO, 25][EMO, 25]",U15,english,english
no,"[EMO, 37][EMO, 37]sii",U15,other,bilingual
what ever," [EMO, 29][EMO, 29]",U15,english,bilingual
" [EMO, 109][EMO, 2][EMO, 2][EMO, 2][EMO, 2]","[NAME, 4] help me[EMO, 17][EMO, 105][EMO, 17]",U15,bilingual,english
" [EMO, 123][EMO, 123][EMO, 123]","[EMO, 8][EMO, 8][EMO, 8], Ima sleep, Baby, [EMO, 25][EMO, 25][EMO, 25]",U15,bilingual,english
"no babe wtf, call me real quick",Now,U15,english,other
"Yeah, [IMAGE],  She don't wanna fight [EMO, 2]"," Baby[EMO, 15]",U15,english,bilingual
" yeah ? [EMO, 88]","Wyd Amor [EMO, 15][EMO, 120]",U15,bilingual,bilingual
"[IMAGE], I'll sent you more later","Your lips and hair[EMO, 2][EMO, 2][EMO, 2][EMO, 105][EMO, 105][EMO, 105][EMO, 83]",U15,bilingual,english
"[EMO, 39][EMO, 39][EMO, 39], I'm waiting for my cousin to sent me my pics so I could sent them"," Baby[EMO, 39], Baby",U15,english,bilingual
Yea,"Ella que se de rapido [EMO, 29][EMO, 29][EMO, 109][EMO, 109][EMO, 109][EMO, 109]",U15,other,spanish
Hold up u could wait,"Ima go to sleep baby[EMO, 25][EMO, 25], Gm baby[EMO, 105][EMO, 29][EMO, 120][EMO, 71][EMO, 2], [EMO, 19][EMO, 19][EMO, 19], [EMO, 106][EMO, 106][EMO, 106]ok, BabyÂTe Amo[EMO, 2][EMO, 71][EMO, 150][EMO, 120]",U15,english,english
So I said I love you and you dubbed it ? Ok,"Good morning my princessa [EMO, 71][EMO, 2][EMO, 120][EMO, 150][EMO, 83]",U15,english,english
" good morning babe [EMO, 120],   get upp ass face [EMO, 119][EMO, 126][EMO, 2]Ã±","Where you at niggah [EMO, 19][EMO, 19]",U15,english,english
"At School, 4to piso","Yah toy aki en la puerta de donde tan pero I came late [EMO, 2][EMO, 2][EMO, 2]",U15,english,bilingual
"Pero entra que la maestra no esta aquÂ’, [NAME, 9] , Porque no viniste, [IMAGE], [IMAGE]","[EMO, 3][EMO, 3], Heheheh[EMO, 3][EMO, 3]toy en el [PLACE, 5] eh pero voy pa la school[EMO, 3][EMO, 3][EMO, 83][EMO, 109]",U15,spanish,bilingual
Tato te esperamos,"Gualdame algo[EMO, 30][EMO, 2][EMO, 92]Â",U15,spanish,spanish
"Ok, Dominos lol","Dominos que ?[EMO, 88][EMO, 91]",U15,bilingual,spanish
Pizza chicken,"Yes [EMO, 8][EMO, 8]love u sister [EMO, 109][EMO, 19][EMO, 19]golpe Si no me guardas Na brb [EMO, 19][EMO, 19]train",U15,english,bilingual
"Tatosss, Klk, [NAME, 8], No han dejado tarea",No,U15,bilingual,other
Ok,"Yo me fui [EMO, 6][EMO, 97]",U15,other,bilingual
"Hoy hay terea [NAME, 7]?","No de Si de [NAME, 5] dejo Na pero lo dudo ",U15,bilingual,spanish
"No entendi, Dime otra vez","Degracia[EMO, 19][EMO, 19]te dije k no se Si la ultima clase dejo tarea[EMO, 30][EMO, 30][EMO, 109]",U15,spanish,spanish
"Porque no sabes? Te fuiste de la escuela, Mmg",Eso sinifica mini mensaje gratis,U15,spanish,spanish
"Hahahaha, Klk","Klok [EMO, 19]",U15,bilingual,bilingual
"Tu te pierdes care toto[EMO, 19][EMO, 19]","No tu coÂ–o [EMO, 2][EMO, 2]",U15,bilingual,bilingual
Vas para la escuela  maÂ–ana,Si,U15,spanish,other
"Ah ok, No llegue tarde","Ok [NAME, 6][EMO, 94][EMO, 15]",U15,spanish,bilingual
"[EMO, 19], Donde tu estas loco?"," Voy palla Ya [EMO, 17]",U15,spanish,bilingual
Date rapido,"Aki toy en la puerta [NAME, 6][EMO, 19]",U15,bilingual,bilingual
"Esperanos alla bajo que vamos a bajarbya, Vamos para la pizzeria","Toy Aki en la puerta de la clase donde tuÂTa [NAME, 6] [EMO, 19][EMO, 19]",U15,spanish,spanish
Aah ok esperame hajaja," Ok fokiu[EMO, 19][EMO, 19]",U15,bilingual,spanish
Wey levantateee,"Ya voy palla[EMO, 3][EMO, 3][EMO, 3]",U15,bilingual,bilingual
CoÂ–o ta llegando tarde,"I love u too[EMO, 15][EMO, 15]",U15,spanish,english
Mmg hajaja,"Dile [EMO, 94][EMO, 39][EMO, 94][EMO, 39], [EMO, 19][EMO, 19][EMO, 19], [EMO, 19][EMO, 19][EMO, 19][EMO, 19], [EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19], [EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19], [EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19], [EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19][EMO, 19]",U15,bilingual,bilingual
"Donde tu estas buen lovo, Loco*"," Ya voy en el tren mokosa[EMO, 19][EMO, 19]",U15,spanish,bilingual
Ok mongolo,Donde tuÂTa CoÂ–O,U15,bilingual,spanish
Bajando," Hurry up niggah [EMO, 19][EMO, 19]",U15,other,bilingual
Donde andas maldito,"[EMO, 15]",U15,spanish,bilingual
Klk,"K tu ase [NAME, 6]",U15,other,bilingual
"Para mi casa ahora, Eooo levantatee","ÂTa bien [EMO, 15][EMO, 94]",U15,spanish,bilingual
Donde estas,"Good morning baby[EMO, 71][EMO, 19][EMO, 120][EMO, 15]que tengas un dia lindO hoy en la school [EMO, 150][EMO, 2][EMO, 15][EMO, 120]",U15,spanish,bilingual
